t_s,uy_mass_m
0.000000000000000000e+00,0.000000000000000000e+00
1.999999999999999909e-07,-2.339663586062475717e-15
3.999999999999999819e-07,-4.415887913535637584e-13
5.999999999999999728e-07,-8.370745314278999906e-12
7.999999999999999638e-07,-6.065020761648544682e-11
9.999999999999999547e-07,-2.585041314236314251e-10
1.199999999999999946e-06,-7.400600379027164360e-10
1.399999999999999937e-06,-1.638281079925252140e-09
1.599999999999999928e-06,-2.968065199770821948e-09
1.799999999999999919e-06,-4.497294868724700772e-09
1.999999999999999909e-06,-5.804604413316149698e-09
2.200000000000000112e-06,-6.449484428229153991e-09
2.399999999999999891e-06,-6.212681531313749432e-09
2.599999999999999671e-06,-5.166367283983840484e-09
2.799999999999999873e-06,-3.738365904757691546e-09
3.000000000000000076e-06,-2.422308471862065131e-09
3.199999999999999855e-06,-1.707712393281366126e-09
3.399999999999999634e-06,-1.887907921278026913e-09
3.599999999999999837e-06,-2.784510786344951438e-09
3.800000000000000040e-06,-4.187338728464732585e-09
3.999999999999999819e-06,-5.528647092414214706e-09
4.199999999999999598e-06,-6.299562011055512414e-09
4.400000000000000224e-06,-6.221940884671364281e-09
4.600000000000000004e-06,-5.370952618711052464e-09
4.799999999999999783e-06,-4.042975265133563542e-09
4.999999999999999562e-06,-2.706681139479326320e-09
5.199999999999999341e-06,-1.862566349985510675e-09
5.399999999999999967e-06,-1.826716045660139073e-09
5.599999999999999747e-06,-2.627675657814194949e-09
5.799999999999999526e-06,-3.896978116606729165e-09
6.000000000000000152e-06,-5.230681685730969927e-09
6.199999999999999931e-06,-6.118536485728417526e-09
6.399999999999999710e-06,-6.228714241419136658e-09
6.599999999999999490e-06,-5.534518619381193304e-09
6.799999999999999269e-06,-4.332071846575895867e-09
6.999999999999999895e-06,-2.999772649711968152e-09
7.199999999999999674e-06,-2.063916951558099221e-09
7.399999999999999453e-06,-1.861452827428936552e-09
7.600000000000000080e-06,-2.455727263099257523e-09
7.799999999999999859e-06,-3.622991325458227997e-09
7.999999999999999638e-06,-4.939208072062206175e-09
8.199999999999999417e-06,-5.915912758526481122e-09
8.399999999999999196e-06,-6.196840775241201850e-09
8.599999999999998976e-06,-5.687035474934072923e-09
8.800000000000000449e-06,-4.589680482499915467e-09
9.000000000000000228e-06,-3.291720315728057222e-09
9.200000000000000007e-06,-2.269632562561044625e-09
9.399999999999999786e-06,-1.900508934840671776e-09
9.599999999999999566e-06,-2.309141302220956526e-09
9.799999999999999345e-06,-3.364179206312278546e-09
9.999999999999999124e-06,-4.686633788179124945e-09
1.019999999999999890e-05,-5.764784345179728811e-09
1.039999999999999868e-05,-6.194320300573984206e-09
1.060000000000000016e-05,-5.829959812504407776e-09
1.079999999999999993e-05,-4.836156709231687766e-09
1.099999999999999971e-05,-3.548138147589901278e-09
1.119999999999999949e-05,-2.450548408936818690e-09
1.139999999999999927e-05,-1.942816165805928166e-09
1.159999999999999905e-05,-2.199316858627448749e-09
1.179999999999999883e-05,-3.133892573994988599e-09
1.200000000000000030e-05,-4.389438961119148497e-09
1.220000000000000008e-05,-5.512176472141911897e-09
1.239999999999999986e-05,-6.087093879567276834e-09
1.259999999999999964e-05,-5.882399117431848716e-09
1.279999999999999942e-05,-5.054659408194536922e-09
1.299999999999999920e-05,-3.830655846261926977e-09
1.319999999999999898e-05,-2.688186602397938849e-09
1.339999999999999876e-05,-2.044811700115544122e-09
1.359999999999999854e-05,-2.209413398052633589e-09
1.380000000000000001e-05,-2.917829301028789993e-09
1.399999999999999979e-05,-4.105643558409808177e-09
1.419999999999999957e-05,-5.254152726330469286e-09
1.439999999999999935e-05,-5.945969725770731128e-09
1.459999999999999913e-05,-5.912377952142779092e-09
1.479999999999999891e-05,-5.232448510193440984e-09
1.499999999999999869e-05,-4.119727845982880835e-09
1.520000000000000016e-05,-2.964886473445316725e-09
1.539999999999999824e-05,-2.214460931120322698e-09
1.559999999999999972e-05,-2.174903665944979090e-09
1.579999999999999780e-05,-2.750086112963804475e-09
1.599999999999999928e-05,-3.822965070299443356e-09
1.620000000000000075e-05,-4.977401525259531088e-09
1.639999999999999883e-05,-5.786534244657315266e-09
1.660000000000000031e-05,-5.953658430771422570e-09
1.679999999999999839e-05,-5.390913836066632206e-09
1.699999999999999987e-05,-4.385935594135770563e-09
1.719999999999999795e-05,-3.238807018129816463e-09
1.739999999999999942e-05,-2.390342287519895704e-09
1.760000000000000090e-05,-2.152720986626618549e-09
1.779999999999999898e-05,-2.619822562878304794e-09
1.800000000000000046e-05,-3.576639151676851754e-09
1.819999999999999854e-05,-4.704157712331144635e-09
1.840000000000000001e-05,-5.585225125146623815e-09
1.859999999999999810e-05,-5.892692081493983320e-09
1.879999999999999957e-05,-5.535048505563157887e-09
1.899999999999999766e-05,-4.620110241545893773e-09
1.919999999999999913e-05,-3.510118836360919062e-09
1.940000000000000060e-05,-2.595633341817050746e-09
1.959999999999999869e-05,-2.219367925426547387e-09
1.980000000000000016e-05,-2.517878136942980733e-09
1.999999999999999825e-05,-3.350394456511364177e-09
2.019999999999999972e-05,-4.443385681817455274e-09
2.039999999999999781e-05,-5.389976349965005822e-09
2.059999999999999928e-05,-5.835865812122201530e-09
2.079999999999999736e-05,-5.583354364928866255e-09
2.099999999999999884e-05,-4.838519011823974497e-09
2.120000000000000031e-05,-3.769909332212526547e-09
2.139999999999999840e-05,-2.812985622103272301e-09
2.159999999999999987e-05,-2.313275802081487105e-09
2.179999999999999795e-05,-2.474996818986659634e-09
2.199999999999999943e-05,-3.165909551840720200e-09
2.219999999999999751e-05,-4.185677815493911044e-09
2.239999999999999899e-05,-5.153150685255717288e-09
2.260000000000000046e-05,-5.718061387381551695e-09
2.279999999999999854e-05,-5.657784275565959866e-09
2.300000000000000002e-05,-4.998716659365618119e-09
2.319999999999999810e-05,-4.005895510371506714e-09
2.339999999999999958e-05,-3.034994737468070147e-09
2.359999999999999766e-05,-2.430474497423408463e-09
2.379999999999999913e-05,-2.410952741334246503e-09
2.400000000000000061e-05,-3.017951707892912768e-09
2.419999999999999869e-05,-3.956809112920772751e-09
2.440000000000000017e-05,-4.935294930991503416e-09
2.459999999999999825e-05,-5.573024008407966555e-09
2.479999999999999972e-05,-5.632594363391124807e-09
2.499999999999999781e-05,-5.140109886106423295e-09
2.519999999999999928e-05,-4.241052514290386244e-09
2.539999999999999737e-05,-3.262681163849378395e-09
2.559999999999999884e-05,-2.570813822187705152e-09
2.580000000000000031e-05,-2.421395570196120643e-09
2.599999999999999840e-05,-2.884408566412813823e-09
2.619999999999999987e-05,-3.729555685255112636e-09
2.639999999999999796e-05,-4.693788250269772592e-09
2.659999999999999943e-05,-5.416852980583942780e-09
2.679999999999999752e-05,-5.630955363340807723e-09
2.699999999999999899e-05,-5.263899444298899392e-09
2.719999999999999708e-05,-4.456176668078672917e-09
2.739999999999999855e-05,-3.495600712055787700e-09
2.760000000000000002e-05,-2.745093030252894480e-09
2.779999999999999811e-05,-2.478701105157347529e-09
2.799999999999999958e-05,-2.758684838802246488e-09
2.819999999999999767e-05,-3.520074196324185464e-09
2.839999999999999914e-05,-4.460996051930376282e-09
2.859999999999999722e-05,-5.245403007777374038e-09
2.879999999999999870e-05,-5.579613750637335512e-09
2.900000000000000017e-05,-5.330816528369629962e-09
2.919999999999999826e-05,-4.650677664840430400e-09
2.939999999999999973e-05,-3.736928860456611274e-09
2.959999999999999781e-05,-2.937006583748646506e-09
2.979999999999999929e-05,-2.533858014665283147e-09
2.999999999999999737e-05,-2.723924048805716102e-09
3.019999999999999885e-05,-3.340361106639731805e-09
3.040000000000000032e-05,-4.226314323635486782e-09
3.059999999999999840e-05,-5.045723855050001138e-09
3.079999999999999649e-05,-5.498203116720112796e-09
3.100000000000000135e-05,-5.379137873727956941e-09
3.119999999999999944e-05,-4.817268734663669296e-09
3.139999999999999752e-05,-3.972336178459734172e-09
3.159999999999999561e-05,-3.135141942263196296e-09
3.180000000000000047e-05,-2.651806965637369329e-09
3.199999999999999855e-05,-2.677070478110923183e-09
3.219999999999999664e-05,-3.190067571883690079e-09
3.240000000000000150e-05,-3.997020838682706950e-09
3.259999999999999958e-05,-4.831034806250964075e-09
3.279999999999999767e-05,-5.367496947375856964e-09
3.299999999999999575e-05,-5.428881773706036529e-09
3.320000000000000062e-05,-4.963704125044777152e-09
3.339999999999999870e-05,-4.191456337400264962e-09
3.359999999999999679e-05,-3.360697420642831285e-09
3.380000000000000165e-05,-2.770478899722323939e-09
3.399999999999999973e-05,-2.657972986548460635e-09
3.419999999999999782e-05,-3.045472450792489263e-09
3.439999999999999590e-05,-3.786525545255213818e-09
3.460000000000000076e-05,-4.616592435557765684e-09
3.479999999999999885e-05,-5.237613583107535472e-09
3.499999999999999693e-05,-5.403330661085341031e-09
3.520000000000000180e-05,-5.096321803688826614e-09
3.539999999999999988e-05,-4.395168461037803541e-09
3.559999999999999797e-05,-3.570264042204957704e-09
3.579999999999999605e-05,-2.931675721165309624e-09
3.600000000000000091e-05,-2.694190372933588156e-09
3.619999999999999900e-05,-2.958475844762663997e-09
3.639999999999999708e-05,-3.589426159479885310e-09
3.659999999999999517e-05,-4.400096150770150384e-09
3.680000000000000003e-05,-5.068537567685795234e-09
3.699999999999999811e-05,-5.374956230947646828e-09
3.719999999999999620e-05,-5.151936787171643113e-09
3.740000000000000106e-05,-4.570582812971951638e-09
3.759999999999999915e-05,-3.787851831376522826e-09
3.779999999999999723e-05,-3.088070621198775309e-09
3.799999999999999532e-05,-2.753689473517459148e-09
3.820000000000000018e-05,-2.897815496933912827e-09
3.839999999999999826e-05,-3.437465597104528675e-09
3.859999999999999635e-05,-4.191909621259905484e-09
3.880000000000000121e-05,-4.900188997407306495e-09
3.899999999999999929e-05,-5.280288604491713294e-09
3.919999999999999738e-05,-5.215844296694419366e-09
3.939999999999999546e-05,-4.716105624367340849e-09
3.960000000000000033e-05,-3.988396257470891438e-09
3.979999999999999841e-05,-3.277582126867241556e-09
3.999999999999999650e-05,-2.842900747327081663e-09
4.020000000000000136e-05,-2.844212445235906614e-09
4.039999999999999944e-05,-3.293491702028621256e-09
4.059999999999999753e-05,-3.996162805432619975e-09
4.079999999999999561e-05,-4.713727143294088896e-09
4.100000000000000047e-05,-5.196219937801572115e-09
4.119999999999999856e-05,-5.229917488997595914e-09
4.139999999999999664e-05,-4.845807787424841291e-09
4.159999999999999473e-05,-4.171085084314971039e-09
4.179999999999999959e-05,-3.450264382936362657e-09
4.199999999999999768e-05,-2.955087980221662975e-09
4.219999999999999576e-05,-2.845552358024953806e-09
4.240000000000000062e-05,-3.188182975847506264e-09
4.259999999999999871e-05,-3.816999828050611388e-09
4.279999999999999679e-05,-4.536503582099282261e-09
4.299999999999999488e-05,-5.057866472852072244e-09
4.319999999999999974e-05,-5.220264888698199686e-09
4.339999999999999782e-05,-4.947263066349101429e-09
4.359999999999999591e-05,-4.344810947681028420e-09
4.380000000000000077e-05,-3.634494505476012289e-09
4.399999999999999886e-05,-3.086845607576456791e-09
4.419999999999999694e-05,-2.880257224533095508e-09
4.439999999999999503e-05,-3.112267851407716836e-09
4.459999999999999989e-05,-3.652706162281490843e-09
4.479999999999999797e-05,-4.343920049627862241e-09
4.499999999999999606e-05,-4.933333117459519274e-09
4.520000000000000092e-05,-5.174517683637653756e-09
4.539999999999999900e-05,-5.012722364608630788e-09
4.559999999999999709e-05,-4.502123184519629937e-09
4.579999999999999517e-05,-3.819872439277638552e-09
4.600000000000000004e-05,-3.225726405341415693e-09
4.619999999999999812e-05,-2.928684924606803192e-09
4.639999999999999621e-05,-3.060151683076952298e-09
4.660000000000000107e-05,-3.522323326275730174e-09
4.679999999999999915e-05,-4.170177577584231574e-09
4.699999999999999724e-05,-4.772547980804193391e-09
4.719999999999999532e-05,-5.112729421686439584e-09
4.740000000000000018e-05,-5.056431260610685019e-09
4.759999999999999827e-05,-4.627528047813290399e-09
4.779999999999999635e-05,-3.993379784615274462e-09
4.800000000000000122e-05,-3.381094761470551418e-09
4.819999999999999930e-05,-3.011096216377550058e-09
4.839999999999999739e-05,-3.013476947748509580e-09
4.859999999999999547e-05,-3.394500423582012608e-09
4.880000000000000033e-05,-4.000305224688589186e-09
4.899999999999999842e-05,-4.625254610714970242e-09
4.919999999999999650e-05,-5.020654800502584918e-09
4.939999999999999459e-05,-5.059474287882755934e-09
4.959999999999999945e-05,-4.735575804007777546e-09
4.979999999999999753e-05,-4.172972675009150622e-09
4.999999999999999562e-05,-3.548399381082769907e-09
5.020000000000000048e-05,-3.120732246960221812e-09
5.039999999999999857e-05,-3.006886008150611046e-09
5.059999999999999665e-05,-3.283054007112017619e-09
5.079999999999999474e-05,-3.816169972660264276e-09
5.099999999999999960e-05,-4.432365038605398612e-09
5.119999999999999768e-05,-4.900150322777064993e-09
5.139999999999999577e-05,-5.058418372938570262e-09
5.160000000000000063e-05,-4.851626832136175598e-09
5.179999999999999871e-05,-4.355118949592629913e-09
5.199999999999999680e-05,-3.746928526644983014e-09
5.219999999999999488e-05,-3.237144793489693735e-09
5.239999999999999975e-05,-3.048703233669318752e-09
5.259999999999999783e-05,-3.209934585791453392e-09
5.279999999999999592e-05,-3.653130542360733458e-09
5.300000000000000078e-05,-4.241230669462091200e-09
5.319999999999999886e-05,-4.759446693571288684e-09
5.339999999999999695e-05,-5.010849349931813144e-09
5.359999999999999503e-05,-4.892818444153837728e-09
5.379999999999999989e-05,-4.494685117358817362e-09
5.399999999999999798e-05,-3.930165479173569239e-09
5.419999999999999607e-05,-3.403273898918595329e-09
5.439999999999999415e-05,-3.090117862961316163e-09
5.459999999999999901e-05,-3.165231329140750182e-09
5.479999999999999710e-05,-3.521366986338612655e-09
5.499999999999999518e-05,-4.060806794396115608e-09
5.520000000000000004e-05,-4.601861049201062635e-09
5.539999999999999813e-05,-4.936164924689700110e-09
5.559999999999999621e-05,-4.940285480988031915e-09
5.579999999999999430e-05,-4.623966126592431157e-09
5.599999999999999916e-05,-4.108030344718279774e-09
5.619999999999999725e-05,-3.556079079049567847e-09
5.639999999999999533e-05,-3.196400592924841769e-09
5.660000000000000019e-05,-3.121517018312525238e-09
5.679999999999999828e-05,-3.394335533311923875e-09
5.699999999999999636e-05,-3.889269680606469359e-09
5.719999999999999445e-05,-4.436038582803956367e-09
5.739999999999999931e-05,-4.838528031494960163e-09
5.759999999999999739e-05,-4.943020044871599909e-09
5.779999999999999548e-05,-4.728382106815710591e-09
5.800000000000000034e-05,-4.273266828136803600e-09
5.819999999999999843e-05,-3.728967721043872128e-09
5.839999999999999651e-05,-3.292217438667762139e-09
5.859999999999999460e-05,-3.147284580413074192e-09
5.879999999999999946e-05,-3.323595623336458963e-09
5.899999999999999754e-05,-3.740689201489739449e-09
5.919999999999999563e-05,-4.271134870473787027e-09
5.940000000000000049e-05,-4.717773472269312816e-09
5.959999999999999857e-05,-4.923585079139055898e-09
5.979999999999999666e-05,-4.784871712852598318e-09
5.999999999999999474e-05,-4.404886550224899461e-09
6.019999999999999961e-05,-3.891506157190878709e-09
6.039999999999999769e-05,-3.431386904319738496e-09
6.059999999999999578e-05,-3.182540195297829474e-09
6.080000000000000064e-05,-3.268078072125710694e-09
6.099999999999999872e-05,-3.613564851900818008e-09
6.119999999999999681e-05,-4.107656653120171620e-09
6.140000000000000167e-05,-4.587297306634526632e-09
6.159999999999999298e-05,-4.856870021413405670e-09
6.179999999999999784e-05,-4.843496424930186547e-09
6.200000000000000270e-05,-4.529822866487715993e-09
6.219999999999999401e-05,-4.053021982628235557e-09
6.239999999999999887e-05,-3.585105237833844482e-09
6.260000000000000373e-05,-3.334113838178973795e-09
6.279999999999999504e-05,-3.346489715644399094e-09
6.299999999999999990e-05,-3.614290639117573539e-09
6.319999999999999121e-05,-4.024503479596287576e-09
6.339999999999999607e-05,-4.441921176808720844e-09
6.360000000000000093e-05,-4.724617831431618255e-09
6.379999999999999224e-05,-4.734387523594871046e-09
6.399999999999999710e-05,-4.514664450585705056e-09
6.420000000000000197e-05,-4.113735157137035515e-09
6.439999999999999327e-05,-3.691035519773218099e-09
6.459999999999999814e-05,-3.404444559165357316e-09
6.480000000000000300e-05,-3.343455854613576987e-09
6.499999999999999431e-05,-3.535669064496612543e-09
6.519999999999999917e-05,-3.901843054338969680e-09
6.539999999999999048e-05,-4.313846856203657494e-09
6.559999999999999534e-05,-4.619937569142665969e-09
6.580000000000000020e-05,-4.730221866119798404e-09
6.599999999999999151e-05,-4.566923974496939987e-09
6.619999999999999637e-05,-4.230252633150453308e-09
6.640000000000000123e-05,-3.825946914020230224e-09
6.659999999999999254e-05,-3.503505289892835794e-09
6.679999999999999740e-05,-3.362552277187245075e-09
6.700000000000000226e-05,-3.495028057312838142e-09
6.719999999999999357e-05,-3.799603029640008975e-09
6.739999999999999843e-05,-4.188537315561030107e-09
6.760000000000000329e-05,-4.536612353458381794e-09
6.779999999999999460e-05,-4.688121306107369083e-09
6.799999999999999946e-05,-4.601145745233853416e-09
6.819999999999999077e-05,-4.335611114821815977e-09
6.839999999999999563e-05,-3.964828830933658410e-09
6.860000000000000050e-05,-3.606711830076118744e-09
6.879999999999999180e-05,-3.415792169904706930e-09
6.899999999999999667e-05,-3.448943364729575096e-09
6.920000000000000153e-05,-3.684909299275141247e-09
6.939999999999999284e-05,-4.057320508476561410e-09
6.959999999999999770e-05,-4.416762161599051859e-09
6.980000000000000256e-05,-4.650522163640041673e-09
6.999999999999999387e-05,-4.634624057540467535e-09
7.019999999999999873e-05,-4.434767840067320377e-09
7.040000000000000359e-05,-4.094895929320778692e-09
7.059999999999999490e-05,-3.732196644569727778e-09
7.079999999999999976e-05,-3.478739648765355818e-09
7.099999999999999107e-05,-3.425364538453264700e-09
7.119999999999999593e-05,-3.606900252433702778e-09
7.140000000000000079e-05,-3.933218823393445087e-09
7.159999999999999210e-05,-4.299382327803989260e-09
7.179999999999999696e-05,-4.562923788152181832e-09
7.200000000000000182e-05,-4.644228216325037264e-09
7.219999999999999313e-05,-4.501780044471121223e-09
7.239999999999999799e-05,-4.205946736544936368e-09
7.260000000000000286e-05,-3.849280534177779755e-09
7.279999999999999416e-05,-3.561471014147604213e-09
7.299999999999999903e-05,-3.449210341566918089e-09
7.319999999999999033e-05,-3.555270082960333220e-09
7.339999999999999520e-05,-3.818468207722440939e-09
7.360000000000000006e-05,-4.161118898912440156e-09
7.379999999999999137e-05,-4.475605712639739854e-09
7.399999999999999623e-05,-4.618179069790112912e-09
7.420000000000000109e-05,-4.548852565934661787e-09
7.439999999999999240e-05,-4.318584093688054670e-09
7.459999999999999726e-05,-3.989332247828443486e-09
7.480000000000000212e-05,-3.670025448957230673e-09
7.499999999999999343e-05,-3.474324871141530374e-09
7.519999999999999829e-05,-3.508611194936206170e-09
7.540000000000000315e-05,-3.708269853910924009e-09
7.559999999999999446e-05,-4.025845727213698265e-09
7.579999999999999932e-05,-4.350639363940686189e-09
7.599999999999999063e-05,-4.564825023841034669e-09
7.619999999999999549e-05,-4.597676679213859008e-09
7.640000000000000035e-05,-4.424275322639479759e-09
7.659999999999999166e-05,-4.117600637564405859e-09
7.679999999999999652e-05,-3.787978675828201327e-09
7.700000000000000139e-05,-3.555537959445575906e-09
7.719999999999999269e-05,-3.492719697475163342e-09
7.739999999999999756e-05,-3.633293610108174261e-09
7.760000000000000242e-05,-3.908222880881165295e-09
7.779999999999999373e-05,-4.231709532223740903e-09
7.799999999999999859e-05,-4.490301578009018142e-09
7.819999999999998990e-05,-4.579523912483096696e-09
7.839999999999999476e-05,-4.472960186168640487e-09
7.859999999999999962e-05,-4.227435826892468418e-09
7.879999999999999093e-05,-3.914673803743697917e-09
7.899999999999999579e-05,-3.636511512106069868e-09
7.920000000000000065e-05,-3.507673834281041876e-09
7.939999999999999196e-05,-3.582014907457764481e-09
7.959999999999999682e-05,-3.800709025769183567e-09
7.980000000000000168e-05,-4.104648849222415412e-09
7.999999999999999299e-05,-4.389772007701256692e-09
8.019999999999999785e-05,-4.554299608411925720e-09
8.040000000000000271e-05,-4.526980092344887674e-09
8.059999999999999402e-05,-4.332782462953131362e-09
8.079999999999999888e-05,-4.036040875807150354e-09
8.099999999999999019e-05,-3.743207571183043300e-09
8.119999999999999505e-05,-3.560102865377369704e-09
8.139999999999999992e-05,-3.543384095082328420e-09
8.159999999999999123e-05,-3.711744262673639024e-09
8.179999999999999609e-05,-3.990302935334425511e-09
8.200000000000000095e-05,-4.289761375084897170e-09
8.219999999999999226e-05,-4.492404917222010190e-09
8.239999999999999712e-05,-4.534478871856328509e-09
8.260000000000000198e-05,-4.397243201218609295e-09
8.279999999999999329e-05,-4.144139906687314873e-09
8.299999999999999815e-05,-3.852433222296312912e-09
8.319999999999998946e-05,-3.616451680574211715e-09
8.339999999999999432e-05,-3.547022203549249096e-09
8.359999999999999918e-05,-3.655048005000482053e-09
8.379999999999999049e-05,-3.885289749693213035e-09
8.399999999999999535e-05,-4.171130441664376050e-09
8.420000000000000021e-05,-4.415674275162389235e-09
8.439999999999999152e-05,-4.532253178630092579e-09
8.459999999999999638e-05,-4.456602798582916939e-09
8.480000000000000124e-05,-4.246819653969414265e-09
8.499999999999999255e-05,-3.964967054330348926e-09
8.519999999999999742e-05,-3.710858867214588273e-09
8.540000000000000228e-05,-3.575352733513300786e-09
8.559999999999999359e-05,-3.600748870997466217e-09
8.579999999999999845e-05,-3.790035387068554020e-09
8.599999999999998976e-05,-4.064314348396182137e-09
8.619999999999999462e-05,-4.329712785738432644e-09
8.639999999999999948e-05,-4.484282658828201476e-09
8.659999999999999079e-05,-4.483241829421247371e-09
8.679999999999999565e-05,-4.328178886949126349e-09
8.700000000000000051e-05,-4.065770454844829367e-09
8.719999999999999182e-05,-3.798951352530668935e-09
8.739999999999999668e-05,-3.619455059603190859e-09
8.760000000000000154e-05,-3.584664825634513077e-09
8.779999999999999285e-05,-3.725128787961693924e-09
8.799999999999999771e-05,-3.966151690276755070e-09
8.820000000000000257e-05,-4.231378294709035783e-09
8.839999999999999388e-05,-4.435987893297981935e-09
8.859999999999999874e-05,-4.488049779565328043e-09
8.879999999999999005e-05,-4.381272394970107892e-09
8.899999999999999491e-05,-4.166375516698656971e-09
8.919999999999999978e-05,-3.906284565191272122e-09
8.939999999999999108e-05,-3.690703252704144708e-09
8.959999999999999595e-05,-3.597540593068803169e-09
8.980000000000000081e-05,-3.663683089327263335e-09
8.999999999999999212e-05,-3.871430358845289873e-09
9.019999999999999698e-05,-4.132136880499751424e-09
9.040000000000000184e-05,-4.360663945575018543e-09
9.059999999999999315e-05,-4.476956507316546870e-09
9.079999999999999801e-05,-4.422527186261832799e-09
9.099999999999998932e-05,-4.250785960389337944e-09
9.119999999999999418e-05,-4.002176814891661576e-09
9.139999999999999904e-05,-3.766828081496555882e-09
9.159999999999999035e-05,-3.633506316608841085e-09
9.179999999999999521e-05,-3.643711702483210828e-09
9.200000000000000007e-05,-3.793353284172446317e-09
9.219999999999999138e-05,-4.034224138094237482e-09
9.239999999999999624e-05,-4.274075909751558752e-09
9.260000000000000110e-05,-4.427111661416634045e-09
9.279999999999999241e-05,-4.444142466989274702e-09
9.299999999999999727e-05,-4.311481205277895438e-09
9.320000000000000214e-05,-4.092955604893285081e-09
9.339999999999999344e-05,-3.855496481792628816e-09
9.359999999999999831e-05,-3.676249269699739489e-09
9.379999999999998961e-05,-3.628337726536157118e-09
9.399999999999999448e-05,-3.734941533419945900e-09
9.419999999999999934e-05,-3.944161923254624453e-09
9.439999999999999065e-05,-4.185442450392173286e-09
9.459999999999999551e-05,-4.378510020761000059e-09
9.480000000000000037e-05,-4.446190568029648112e-09
9.499999999999999168e-05,-4.363232589075112602e-09
9.519999999999999654e-05,-4.179940357838361055e-09
9.540000000000000140e-05,-3.945679452517937575e-09
9.559999999999999271e-05,-3.746379920475621508e-09
9.579999999999999757e-05,-3.653733286498299136e-09
9.600000000000000243e-05,-3.701601393232182090e-09
9.619999999999999374e-05,-3.856762454044482837e-09
9.639999999999999860e-05,-4.080554070907127693e-09
9.659999999999998991e-05,-4.293307721129643455e-09
9.679999999999999477e-05,-4.412069832730665801e-09
9.699999999999999963e-05,-4.399138340891974309e-09
9.719999999999999094e-05,-4.260212256708191172e-09
9.739999999999999580e-05,-4.042418760747142661e-09
9.760000000000000067e-05,-3.821398238877268246e-09
9.779999999999999197e-05,-3.685297741284083693e-09
9.799999999999999684e-05,-3.676013837364062161e-09
9.820000000000000170e-05,-3.794210518226250672e-09
9.839999999999999301e-05,-3.998770414922684384e-09
9.859999999999999787e-05,-4.220339221243444539e-09
9.879999999999998918e-05,-4.378673920685420701e-09
9.899999999999999404e-05,-4.409402878933554605e-09
9.919999999999999890e-05,-4.311778738885420390e-09
9.939999999999999021e-05,-4.120957700078055136e-09
9.959999999999999507e-05,-3.902232311739527977e-09
9.979999999999999993e-05,-3.729830861030943153e-09
